muscle_group,exercise_id,name,link
Triceps,machine-dip,"Machine Dip Triceps / Strength Machine Steps : 1.) To begin this exercise; start off sitting upon a dip machine and grabbing the handles. (Select the type of weight that you want to use) 2.) The most important aspect of this exercise is to keep your elbows close to the inside as you focus more upon the triceps. 3.) Push down upon the hands and squeeze tightly upon your triceps for a few seconds, then return back to the starting position. 4.) Repeat this exercise for as many repetitions as needed.",https://www.jefit.com/exercises/459/machine-dip
Triceps,cable-one-arm-tricep-pushdown,"Cable One-Arm Tricep Pushdown Triceps / Strength Machine Steps : 1.) Start by standing in front of a cable pulley machine grasping a handle with an overhand grip. 2.) Slowly extend your arm down, keeping your elbow at your side, until your forearm and hand reaches your upper thigh. 3.) Squeeze with your triceps for a count, then return back up to the starting position. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1334/cable-one-arm-tricep-pushdown
Triceps,dumbbell-one-arm-tricep-kickback,"Dumbbell One-Arm Tricep Kickback Triceps / Dumbbell The tricep dumbbell kickback exercise is one of the most beneficial and classic exercises for the arms and building bigger triceps. Steps : 1.) Start by standing alongside a flat bench, bending your right knee and placing it upon the bench, then placing your right hand on the bench for support. 2.) Grab and hold a dumbbell in your left hand while placing your left foot on the floor. 3.) Bend your left arm and raise it up towards your shoulder, then with a controlled kick back motion, extend your arm fully behind you until you feel a stretch in your tricep muscle. 4.) Hold this position for a count, then return back to the starting position. 5.) Switch arms and repeat for as many reps and sets as desired. Tips : 1.) You want to make sure that you keep your elbows in close to your body throughout the entire exercise.",https://www.jefit.com/exercises/154/dumbbell-one-arm-tricep-kickback
Triceps,bench-dip,"Bench Dip Triceps / Bench The bench dip exercise is one of the most basic and best workouts for building the triceps and bigger arms. Steps : 1.) Start by placing two benches parallel to each other 3-4 feet apart. 2.) Sit on one bench and place your feet on the edge of the other bench so that your legs are suspended between the two. 3.) Cross your feet for support, holding onto the bench with your hands for support and slowly lower body towards the floor by bending your elbows. 4.) Pause, hold for a count and then return to starting position. 5.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/229/bench-dip
Triceps,cable-one-arm-tricep-pushdown-reverse-grip,"Cable One-Arm Tricep Pushdown (Reverse Grip) Triceps / Strength Machine The cable one arm tricep pushdown exercise isolates the tricep muscles individually and helps build bigger arms. Steps : 1.) Start off by placing a cable pulley on the highest setting and adjust a stirrup handle to the pulley. 2.) Stand facing the weight stack and grasp the handle with and underhand grip. 3.) Keep your back straight, your abs drawn in and your knees slightly bent. 4.) Starting at the top push your arm down until it is straight, feeling the concentration and stretch in your tricep muscle. 5.) Slowly return to starting position. 6.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/225/cable-one-arm-tricep-pushdown-reverse-grip
Triceps,ez-bar-tricep-extension,"EZ Bar Tricep Extension Triceps / EZ Curl Bar The EZ bar triceps extension exercise combines a decline bench and a curved bar to effectively work the tricep muscle. Steps : 1.) Start by lying face up on a decline bench and grasp an EZ Bar with an overhand grip. 2.) Extend your arms so they are perpendicular to your chest, keeping your elbows in one place, and lower the bar toward your head. 3.) Hold the position for a count. 4.) Slowly return to the starting position and repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/221/ez-bar-tricep-extension
Triceps,dumbbell-seated-tricep-press,"Dumbbell Seated Tricep Press Triceps / Dumbbell The seated triceps press exercise uses a single dumbbell held in between both hands to work the tricep muscle and build bigger arms. Steps : 1.) Start off by sitting on a short straight bench with your feet planted firmly on the floor, keeping your abs drawn in and grabbing a dumbbell with both hands with a palms up grip above your head. 2.) Slowly lower the dumbbell in an arc motion from above your head to behind your neck, feeling a stretch in your tricep muscle. 3.) Hold this position for a count and return back to the starting position. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/158/dumbbell-seated-tricep-press
Triceps,machine-assisted-dip,"Machine Assisted Dip Triceps / Strength Machine Steps : 1.) Start by setting up the weight that you would like to perform for this exercise and making sure that the knee rests are in position for your body to rest upon. 2.) Climb onto the machine and place your knees upon the rest, then once in position push down upon the handles at your sides to lower your body down towards the floor. 3.) Squeeze with your triceps and hold for a count. 4.) Return back to the starting position. 5.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1261/machine-assisted-dip
Triceps,ez-bar-decline-close-grip-skull-crusher,"EZ Bar Decline Close Grip Skull Crusher Triceps / EZ Curl Bar The EZ bar decline close grip skull crusher exercise combines the close grip bench press with tricep extension to target the tricep muscle and build bigger arms. Steps : 1.) Start by lying with your back on a flat bench and gripping a barbell with a close grip, about 8-12 inches apart. 3.) Keeping your arms close to your sides lower the bar so it touches your chest. 4.) Slowly return to starting position, concentrating on your triceps. 5.) At the top of the exercise bend your arms down towards your head. 6.) Raise the bar back up over your chest and repeat.",https://www.jefit.com/exercises/223/ez-bar-decline-close-grip-skull-crusher
Triceps,weighted-tricep-dip,"Weighted Tricep Dip Triceps / Strength Machine Steps : 1.) Start by setting up a weighted belt around your waist with the amount of weight that you can perform for this exercise. 2.) Elevate yourself off of the platform so that you are being held up by your upper body and the weight is dangling towards the floor. 3.) Slowly lower yourself toward the floor, keeping your body as upright as possible. 4.) Lower yourself until your elbows are at shoulder level, squeezing your triceps and hold for a count. 5.) Return back to the starting position. 6.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1194/weighted-tricep-dip
Triceps,barbell-tricep-extension-supine,"Barbell Tricep Extension (Supine) Triceps / Barbell The barbell tricep extension, also known as the lying tricep extension or skull crusher when done in a supine position, is a great exercise for targeting the triceps. Here's how you can perform it: Preparation: Lie down on a flat bench with your back pressed against it. Your feet should be flat on the floor for stability. Hold a barbell with an overhand grip (palms facing away from you), slightly narrower than shoulder-width apart. Your arms should be fully extended towards the ceiling, perpendicular to the floor. Execution: Lower the barbell towards your forehead by bending your elbows. Keep your upper arms stationary throughout the movement. Lower the barbell until your forearms are parallel to the floor or until you feel a good stretch in your triceps. Your elbows should be pointing towards the ceiling. Pause briefly at the bottom of the movement, then extend your elbows to raise the barbell back to the starting position. Keep your wrists firm and stable throughout the exercise.",https://www.jefit.com/exercises/55/barbell-tricep-extension-supine
Upper Legs,barbell-squat,"Barbell Squat Upper Legs / Barbell The barbell squat is a fundamental exercise for building lower body strength, targeting the quadriceps, hamstrings, glutes, and core. Here’s how to perform it correctly: Setup: Load the barbell with the desired weight and position it on a squat rack at about shoulder height. Stand under the barbell with your feet shoulder-width apart. Positioning the Barbell: Position the barbell across your upper back (trapezius muscles), not your neck. You can use a high-bar position (resting on your traps) or a low-bar position (resting across the rear deltoids, just below the traps). Grip the barbell with your hands slightly wider than shoulder-width apart. Lift your elbows slightly to create a stable shelf with your upper back muscles for the bar to rest on. Unracking the Barbell: Stand up to lift the barbell off the rack, taking a step or two back to clear the rack. Ensure your feet are shoulder-width apart with toes slightly pointed out. Starting Position: Keep your chest up, back straight, and core engaged. Look forward or slightly up, maintaining a neutral head position. Ensure your weight is evenly distributed across your feet. Descending into the Squat: Inhale deeply to brace your core. Push your hips back and bend your knees to lower your body into the squat. Keep your chest up and your back straight throughout the movement. Lower yourself until your thighs are at least parallel to the ground. If you have the flexibility, you can go lower, but avoid rounding your lower back. Ascending from the Squat: Exhale and push through your heels to stand back up. Extend your knees and hips simultaneously, keeping your chest up and back straight. Fully extend your legs at the top of the movement but avoid locking out your knees.",https://www.jefit.com/exercises/12/barbell-squat
Upper Legs,machine-leg-extension,"Machine Leg Extension Upper Legs / Strength Machine The leg extension exercise is a staple in weight lifting for building strong legs and overall body strength. Steps : 1.) Begin by adjusting the seat of the leg extension bench so that your knees have a full range of motion and the footpad fits over your legs above your ankles. 2.) Take hold of the machine handles, keeping your hips and back up against the bench, and slowly extend your legs until your legs are straight. 3.) Hold this position for a count, then return back to the start. 4.) Repeat for as many reps and sets as desired. Tips : 1.) Use controlled movements for this exercise, do not swing the weight up. 2.) Refrain from locking your knees as this can result in injury.",https://www.jefit.com/exercises/130/machine-leg-extension
Upper Legs,machine-leg-press,"Machine Leg Press Upper Legs / Strength Machine The leg press exercise is a variation of leg press workouts which targets the external muscles of the legs by placing your feet closely together. Steps : 1.) Start off sitting on a leg press machine with your feet on the crosspiece about 6 inces apart with your toes pointed outward. 2.) Once in position, grab the handles on the sides of the machine, release the locks, slowly bend down at your knees and bring the weight as far as possible towards your chest. 3.) Hold for a count and then return back to the starting position. 4.) Repeat for as many reps and sets as desired. Tips : 1.) Do not lock your knees at the top as this can result in injury.",https://www.jefit.com/exercises/132/machine-leg-press
Upper Legs,machine-seated-leg-curl,"Machine Seated Leg Curl Upper Legs / Strength Machine The seated leg curl exercise is another option to the lying leg curls workout to help build the hamstrings. Steps : 1.) Start by adjusting the machine so that the footpad is above your heels, then sit upright with your abs tightly drawn in and your legs positioned in front of you. 2.) Slowly curl your legs back towards your buttock and hold for a 1-2 count. 3.) Return back to the starting position and repeat for as many reps and sets as desired. Tips : 1.) Do not use momentum and resist swinging the weight or moving too quickly though the exercise.",https://www.jefit.com/exercises/161/machine-seated-leg-curl
Upper Legs,machine-leg-curl-prone,"Machine Leg Curl (Prone) Upper Legs / Strength Machine Steps : 1.) Facing bench, stand between bench and lever pads. 2.) Lie prone on bench with knees just beyond edge of bench and lower legs under lever pads. Grasp handles. 3.) Raise lever pad to back of thighs by flexing knees. 4.) Lower lever pads until knees are straight. 5.) Repeat for the desired amount of reps and sets.",https://www.jefit.com/exercises/160/machine-leg-curl-prone
Upper Legs,machine-hip-abduction,Machine Hip Abduction Upper Legs / Strength Machine The hip abduction exercise works the muscles of the outer thigh and strengthens the leg muscles. Steps : 1.) Start by sitting on the machine and place your knees against the pads. 2.) Draw your abs in and abduct or move your thighs apart against the pads. 3.) Slowly return to the starting position and repeat.,https://www.jefit.com/exercises/216/machine-hip-abduction
Upper Legs,machine-hip-adduction,Machine Hip Adduction Upper Legs / Strength Machine The thigh adductor exercise targets and works the muscles of the inner thighs Steps : 1.) Start by sitting on a hip adductor machine resting your knees against the pads. 2.) Draw your abs in and adduct or move your thighs together using the pads bringing thighs together. 3.) Slowly return to the starting position and repeat.,https://www.jefit.com/exercises/217/machine-hip-adduction
Upper Legs,barbell-romanian-deadlift,"Barbell Romanian Deadlift Upper Legs / Barbell The romanian deadlift exercise is similar to the regular deadlift but differs because you keep your legs straight throughout the workout and bring the bar all the way to the ground at each rep. Steps : 1.) Start off by placing a barbell in front of your feet on the ground and grabbing the barbell with a grip a bit wider than shoulder-width apart. 2.) Bend your knees slightly, keeping your hips and back straight. 3.) Lift the bar straight up concentrating on using your hips as you stand. 4.) When you are standing the bar should be resting against your thighs. 5.) Lower the bar to the floor with a slight bend in your knees flexing your hips back for stability. 6.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/199/barbell-romanian-deadlift
Upper Legs,dumbbell-lunge,"Dumbbell Lunge Upper Legs / Dumbbell The dumbbell lunge exercise helps strengthen and build the legs through the use of dumbbells. Steps : 1.) Start by grabbing a dumbbell in each hand with your feet about hip-width apart and toes facing forward as this will be your starting position. 2.) Once in position, take a step forward (about 2 to 3 feet), keeping your abs tightly drawn and and your upper body straight. Avoid letting the knee ride beyond the toes. 3.) Continue forward and slowly lower one knee down towards the ground and keeping the other knee bent at a 90 degree angle, not letting the back knee touch the ground. 4.) Slowly lower one knee down as if kneeling while keeping your other knee bent at a 90 degree angle, do not let your knee touch the ground. 5.) Hold the position for a count then return back up to the starting position. Tips : 1.) Refrain from putting the pressure of your body on one knee as this can cause imbalance and incorrectly performing this exercise. 2.) The knee you are leaning forward on should not move beyond the toe of this foot.",https://www.jefit.com/exercises/136/dumbbell-lunge
Upper Legs,hack-squat,"Hack Squat Upper Legs / Strength Machine The hack squat exercise is a variation of the squat workout which uses a machine in place of squat rack and may be preferred by beginners. Steps : 1.) Start off lying face up on a hack squat machine with your shoulders up against the pad, placing your feet forward at a slightly less than shoulder-width apart and toes pointed slightly outward as this will be your starting position. 2.) Once in position, release the dock levers, place your hands on the grips, keep your abs tightly drawn in and extend your body so that you are standing upright. 3.) Slowly lower your body down into a squatting position so that your knees are bent and you feel a stretch in your quad and hamstring muscles. 4.) Hold for a count and then return back to the starting position. 5.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/127/hack-squat
Upper Legs,dumbbell-bulgarian-split-squat,"Dumbbell Bulgarian Split Squat Upper Legs / Dumbbell Begin by standing a few feet in front of whatever surface you’re using to rest your foot on. Have a Dumbbell in each hand. From here, lift your non-working leg and rest it on the bench or box. You can hold your foot up on your toes, or let it rest flat. When you’re split and stabilized, hold the weight loosely in your hand. Brace your core and then sink down and slightly backward into a squat. Descend as far as your mobility allows without pain or loss of balance. Once you’ve reached the bottom of the split squat, reverse the motion by driving your working leg down into the floor. Push yourself back up to the starting position using only your working leg.",https://www.jefit.com/exercises/1346/dumbbell-bulgarian-split-squat
Upper Legs,dumbbell-squat,"Dumbbell Squat Upper Legs / Dumbbell The dumbbell squat exercise is a great workout for the lower body and uses dumbbells instead of a barbell to complete the motion. Steps : 1.) Start off grabbing a dumbbell in each hand, placing your feet slightly wider than shoulder-width apart with your knees and toes pointed outward. 2.) Keeping your abs tightly drawn in, slowly descend by bending at your knees and hips in a squatting motion. 3.) Continue to slowly lower yourself as far as you can control without letting your body shift towards your toes. 4.) Once in the downward position and as far as you can go down, hold for a count and then slowly return to the starting position. 5.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/131/dumbbell-squat
Upper Legs,kettlebell-goblet-squat,Kettlebell Goblet Squat Upper Legs / Kettlebell Steps : 1.) To begin this exercise; start off by holding a kettlebell clean to your chest just below your chin. 2.) Then squat down holding the kettlebell in position until your hamstrings are on your calves holding on to the position for a few seconds. 3.) Return back to the starting position 4.) Repeat this exercise for as many repetitions as needed,https://www.jefit.com/exercises/479/kettlebell-goblet-squat
Upper Legs,smith-machine-squat,"Smith Machine Squat Upper Legs / Strength Machine The smith machine squat exercise is a great overall exercise for the lower body and this is the original version of this exercise that allows for better flow of movement. Steps : 1.) Start by setting up the height of the barbell up to shoulder height and placing your feet slightly wider than shoulder-width apart keeping your knees and toes pointed outward. 2.) Slowly descend towards the ground by bending at the knees and hips in a squatting motion. 3.) Continue to lower yourself as far as you can without letting your body shift and hold for a count in the downward position. 4.) Return back upright into the starting position and repeat for as many reps and sets as desired. Tips : 1.) By using either a pad on the bar or a towel, you can help improve your grip and reduce any pains the bar places upon your back. 2.) You can practice this exercise without any weight to allow yourself to become comfortable with the movements.",https://www.jefit.com/exercises/135/smith-machine-squat
Upper Legs,dumbbell-romanian-deadlift,"Dumbbell Romanian Deadlift Upper Legs / Dumbbell Performing a Dumbbell Romanian Deadlift (RDL) effectively targets your hamstrings, glutes, and lower back muscles while also engaging your core for stability. Here's how to do it: Stand with your feet about hip-width apart, holding a dumbbell in each hand with a neutral grip (palms facing your thighs). Position the dumbbells in front of your thighs, allowing your arms to hang straight down. Engage your core muscles to stabilize your spine. Keep your chest up, shoulders back, and your back straight throughout the movement. Keeping a slight bend in your knees, initiate the movement by hinging at your hips. Push your hips back as if you're trying to touch your glutes to the wall behind you. Lower the dumbbells towards the floor while maintaining a straight back. Keep the dumbbells close to your body throughout the movement. Lower the dumbbells until you feel a stretch in your hamstrings. Your back should remain flat, and your torso should remain parallel to the floor throughout the movement. Be cautious not to round your back. If you feel your back starting to round, stop the descent and come back up. Once you feel a stretch in your hamstrings, reverse the movement by driving your hips forward and squeezing your glutes. Focus on using your hamstrings and glutes to pull yourself back up to the starting position. Keep the dumbbells close to your body as you rise. Perform the desired number of repetitions while maintaining proper form and control over the weight.",https://www.jefit.com/exercises/1433/dumbbell-romanian-deadlift
Upper Legs,machine-single-leg-extension-,"Machine Single-Leg Extension Upper Legs / Strength Machine Steps : 1.) Start by sitting on a leg extension machine, with both legs rested underneath the padding and your back flat on the rest behind you. 2.) Slowly, while keeping your upper body still, elevate the padding up with just one of your legs, keeping the other still in the starting position. 3.) Squeeze with your quads and hamstrings on the way up, going up as far as possible and hold for a count. 4.) Return back to the starting position. 5.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1256/machine-single-leg-extension-
Upper Legs,bodyweight-squat,"Bodyweight Squat Upper Legs / Body Weight Steps : 1.) Start by positioning your feet shoulder-width apart and bend at the knee, sitting back with your hips. 2.) Extend your arms out in front of you with your hands clasped together and squat down until your knees are parallel with your glutes. 3.) Return back to the starting position. 4.) Repeat this exercise for as many repetitions as needed",https://www.jefit.com/exercises/493/bodyweight-squat
Upper Legs,dumbbell-step-up,"Dumbbell Step-Up Upper Legs / Dumbbell The dumbbell step-up exercise builds strength and develops coordination in the upper leg and glute areas. Steps : 1.) Place a bench, box or step in front of you. 2.) Grasp a dumbbell in each hand. 3.) With your left leg, step up on the bench, follow with your right leg. 4.) Step down with your left leg and then your right leg. 5.) Repeat starting with your right leg. Tips 1.) Use a lighter weight until you are used to the motion of this exercise.",https://www.jefit.com/exercises/134/dumbbell-step-up
Lower Legs,machine-seated-calf-raise,"Machine Seated Calf Raise Lower Legs / Strength Machine The seated calf raise exercise is one of the simplest and most effective calf workouts. Steps : 1.) Start off sitting at a calf raise machine, putting the balls of your feet on the footpad and your thighs under the leg pad above your knees as this will be your starting position.. 2.) Unlock the bar and slowly raise your toes up as high as possible, feeling a stretch in your calf muscles. 3.) Once you reach the top position, hold for a count then return back to the start. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/144/machine-seated-calf-raise
Lower Legs,machine-calf-raise,Machine Calf Raise Lower Legs / Strength Machine The standing calf raise exercise uses a machine to target the lower calf muscles and is used by beginners for proper form. Steps : 1.) Start by standing up straight with your toes on the footpads of the machine and adjust your shoulder so that they are rested underneath the upper pads. 2.) Slowly raise up on the balls of your feet so that your heels are lifted off of the pad and hold this position for a count. 3.) Return back to the starting position and repeat for as many reps and sets as desired.,https://www.jefit.com/exercises/145/machine-calf-raise
Lower Legs,calf-press-on-leg-press,"Calf Press On Leg Press Lower Legs / Strength Machine The calf press on a leg press exercise uses a leg press machine to help work and strengthen your calf muscles. Steps : 1.) Sit down on a Leg Press Machine and press the plate up as if you were performing a leg press. 2.) Slide your feet down so that the balls of your feet are pressing against the rack (with your heels hanging free), 3.) Keeping the handles locked, press up and flex your toes and then slowly bring your toes back towards your body (dorsiflex). 4.) Perform these movements slowly for maximum benefit. Tips : 1.) Use lighter weight on this exercise than you are able to lift with a leg press until you are familiar with the movements.",https://www.jefit.com/exercises/140/calf-press-on-leg-press
Lower Legs,dumbbell-calf-raise,Dumbbell Calf Raise Lower Legs / Dumbbell Steps : 1.) Grasp dumbbell in one hand to side and position toes and balls of feet on calf block with arches and heels extending off. 2.) Place hand on support for balance. 3.) Raise heels by extending ankles as high as possible. 4.) Lower heels by bending ankles until calves are stretched. 5.) Repeat for the desired amount of reps and sets.,https://www.jefit.com/exercises/142/dumbbell-calf-raise
Lower Legs,barbell-standing-calf-raise,"Barbell Standing Calf Raise Lower Legs / Barbell The standing barbell calf raise helps target the lower leg muscles and build stronger legs. Steps : 1.) Start of by placing a block or two free weight plates on the floor, then placing a weighted barbell across your back and step up so that the balls of your feet are on the block. 2.) Slowly lift your heels up off of the floor and then lower them back so that you feel as much of a stretch as possible in your calf muscles. 3.) Return to the starting position and repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/143/barbell-standing-calf-raise
Lower Legs,machine-calf-press,"Machine Calf Press Lower Legs / Strength Machine Steps : 1.) Start by sitting down on a leg press machine, placing the balls of your feet on the bottom of the platform in front of you with a narrow width spacing and selecting the weight you would like to perform. 2.) Slowly, using your calves, push against the platform so that you move backwards, feeling a stretch in your legs and hold for a count. 3.) Return back to the starting position. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1254/machine-calf-press
Lower Legs,bodyweight-calf-raise,"Bodyweight Calf Raise Lower Legs / Body Weight Steps : 1.) Start by setting up either a step or a block next to either a support structure or smith machine. 2.) Place the balls of your feet on the edge of the block/step and let your heels drop down towards the floor as far as possible. 3.) Then slowly raise your heels up as high as possible, squeezing your calves and hold for a count. 4.) Return back to the starting position. 5.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1227/bodyweight-calf-raise
Lower Legs,single-leg-calf-raise,"Single-Leg Calf Raise Lower Legs / Body Weight Steps : 1.) Start by standing to the side of either a smith machine or a support structure and holding onto it. 2.) Slowly lift one of your heels off of the floor as far as possible, keeping the other leg extended behind you, and squeeze your calf. 3.) Hold for a count and return back to the starting position. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1236/single-leg-calf-raise
Lower Legs,hack-calf-raise,"Hack Calf Raise Lower Legs / Strength Machine Steps : 1.) Start by setting up a hack squat machine with the amount of weight that you would like to perform for this exercise, laying with your chest flat on the pad and shoulders rested underneath the shoulder pads. 2.) Stand on the platform and push the weight up off of the rack and hold onto the hand rests as this will be your starting position. 3.) While keeping your legs straight, slowly raise your heels up off of the floor as far as possible, squeezing your calves and hold for a count. 4.) Return back to the starting position. 5.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1232/hack-calf-raise
Lower Legs,smith-machine-reverse-calf-raise,"Smith Machine Reverse Calf Raise Lower Legs / Strength Machine The smith machine reverse calf raises exercise is a unique workout that works the anterior muscle of the calf. Steps : 1.) Place a block or low box under the bar at a smith machine and standing on the edge of the box with your toes hanging off. 2.) Place the bar across your shoulders and lean forward lifting your ankles off the box, feeling a stretch in your calf muscles 3.) Return to the starting position. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/296/smith-machine-reverse-calf-raise
Lower Legs,dumbbell-seated-calf-raise,"Dumbbell Seated Calf Raise Lower Legs / Dumbbell Steps : 1.) Start by sitting down on the end of a flat bench with a block or step positioned right in front of you, and hold a dumbbell on both of your legs. 2.) Dip your heels down towards the floor as far as possible as this will be your starting position. 3.) Keeping the dumbbells firmly pressed up against your knees, slowly raise your heels up off of the floor as far as possible squeezing your calves and hold for a count. 4.) Return back to the starting position. 5.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1241/dumbbell-seated-calf-raise
Lower Legs,machine-single-leg-calf-press,"Machine Single-Leg Calf Press Lower Legs / Strength Machine Steps : 1.) Start by setting up the leg press machine with the amount of weight that you would like to perform for this exercise. 2.) Sit down with your back flat on the padding behind you and placing one leg on the platform in front of you. 3.) Slowly lift the weight off of the rack and shift your foot down so that only the ball of your foot is rested at the very edge of the platform. 4.) Extend your heel down as far as possible, feeling a stretch and squeezing your calf, hold for a count then return back to the starting position. 5.) Return back to the starting position. 6.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1310/machine-single-leg-calf-press
Lower Legs,barbell-calf-raise,"Barbell Calf Raise Lower Legs / Barbell Steps : 1.) Begin by setting up a barbell with the amount of weight that you would like to use for this exercise and rest the barbell across the top of your upper back. 2.) Slowly lean forward and raise your heels up off of the floor, pushing up as high as possible squeezing your calves at the top of the movement. 3.) Hold for a two count then return back to the starting position. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1230/barbell-calf-raise
Lower Legs,donkey-calf-raise,Donkey Calf Raise Lower Legs / Bench This is and old school gym exercise which requires the assistance of another person. This is an advanced exercise and not recommended for beginners. The donkey calf raise exercise is an old school gym exercise that requires (at times) the assistance of another person and is an advanced exercise that targets the calf muscle. Steps : 1.) Start by bending at your waist and lean your arms against a weight rack or bench that is waist height. 2.) Have a partner sit on top of your lower back or place a weight plate on your back for resistance. 3.) Raise up on your toes leaning slightly forward until you feel a stretch in your calve muscles. 4.) Pause at the top and then lower your heels to the floor. 5.) Repeat for as many reps and sets as desired.,https://www.jefit.com/exercises/300/donkey-calf-raise
Lower Legs,barbell-seated-calf-raise,"Barbell Seated Calf Raise Lower Legs / Barbell The barbell seated calf raise is a version of the standard calf raise that uses a block and barbell. Steps : 1.) Start by placing a block on the floor about one foot in front of a bench. 2.) Rest a barbell across your upper thighs and then sit on the bench with the balls of your feet placed upon the block. 3.) While keeping the barbell rested across your thighs, slowly raise and lower your heels up as high as possible without lifting your foot off of the block. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/139/barbell-seated-calf-raise
Lower Legs,wall-calf-stretch-,"Wall Calf Stretch Lower Legs / Body Weight Steps : 1.) Begin by standing in front of a wall, about a few feet away, placing one foot in front of your body as you lean towards the wall. 2.) As you lean closer with your body, rest your hands up against the wall keeping your heels, hips and head in a straight line as well as feet flat on the floor. 3.) Extend forward until you feel a stretch in your calves and then hold for 15 to 30 seconds. 4.) Return to the starting position and repeat for as many reps, sets and however long you desire.",https://www.jefit.com/exercises/960/wall-calf-stretch-
Lower Legs,smith-machine-single-leg-calf-raise,"Smith Machine Single-Leg Calf Raise Lower Legs / Strength Machine Steps : 1.) Start off setting up a smith machine with the amount of weight that you would like to perform for this exercise and placing either a step or block underneath the bar. 2.) Position yourself underneath the bar so that the bar is racked on the top of your back muscles. 3.) Step up on the block or step with your right foot that the ball of your foot is rested upon the platform and keep your other leg extended behind you. 4.) Release the bar from the rack and slowly lower your heel down towards the floor, then elevate your heel up towards the ceiling as far as possible squeezing your calf. 5.) Hold for a count then return back to the starting position. 6.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1242/smith-machine-single-leg-calf-raise
Lower Legs,machine-seated-single-leg-calf-raise,"Machine Seated Single-Leg Calf Raise Lower Legs / Strength Machine Steps : 1.) Start by setting up a seated calf raise machine by loading up the amount of weight that you would like to perform for this exercise. 2.) Sit down on the bench so that your left foot is on the foot rest and your right leg is extended out in front of you. 3.) Take the weight up off of the rack by extended up with your leg and dropping your heel down as far as possible. 4.) Then slowly lift your heel up as far as possible, squeezing with your calf and hold for a count. 5.) Return back to the starting position. 6) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1237/machine-seated-single-leg-calf-raise
